2/13/2024, 4:00 PM						
User Name						
Experimental Description						
Header A (units)	Header B (u)	Header C (u)	Header D (u)			
16.256931	350.000000	417.422165	353.607415	350.000000	0.200000	1.000000
16.257431	350.000000	417.598856	353.483667	350.000000	0.200000	1.000000
16.257931	350.000000	417.775768	353.360391	350.000000	0.200000	1.000000
16.258431	350.000000	417.952838	353.256892	350.000000	0.200000	1.000000
16.258931	350.000000	418.129648	353.173812	350.000000	0.200000	1.000000
16.259431	350.000000	418.306214	353.113364	350.000000	0.200000	1.000000
16.259932	350.000000	418.482915	353.089864	350.000000	0.200000	1.000000
16.260432	350.000000	418.660067	353.066079	350.000000	0.200000	1.000000
16.260932	350.000000	418.837565	353.084113	350.000000	0.200000	1.000000
16.261432	350.000000	419.014955	353.143531	350.000000	0.200000	1.000000
16.261932	350.000000	419.192219	353.242348	350.000000	0.200000	1.000000
16.262432	350.000000	419.369346	353.364726	350.000000	0.200000	1.000000
16.262932	350.000000	419.545963	353.487044	350.000000	0.200000	1.000000
16.263432	350.000000	419.722132	353.527792	350.000000	0.200000	1.000000
16.263932	350.000000	419.898270	353.552646	350.000000	0.200000	1.000000
16.264432	350.000000	420.074729	353.561266	350.000000	0.200000	1.000000
16.264932	350.000000	420.251796	353.560558	350.000000	0.200000	1.000000
16.265432	350.000000	420.429343	353.563565	350.000000	0.200000	1.000000
16.265932	350.000000	420.606892	353.577949	350.000000	0.200000	1.000000
16.266432	350.000000	420.784407	353.610692	350.000000	0.200000	1.000000
16.266933	350.000000	420.961856	353.654044	350.000000	0.200000	1.000000
16.267433	350.000000	421.138853	353.687851	350.000000	0.200000	1.000000
16.267933	350.000000	421.315442	353.706509	350.000000	0.200000	1.000000
16.268433	350.000000	421.492029	353.718051	350.000000	0.200000	1.000000
16.268933	350.000000	421.668954	353.723227	350.000000	0.200000	1.000000
16.269433	350.000000	421.846132	353.721274	350.000000	0.200000	1.000000
16.269933	350.000000	422.023130	353.711561	350.000000	0.200000	1.000000
16.270433	350.000000	422.199948	353.700165	350.000000	0.200000	1.000000
16.270933	350.000000	422.376589	353.693969	350.000000	0.200000	1.000000
16.271433	350.000000	422.552696	353.677833	350.000000	0.200000	1.000000
16.271933	350.000000	422.728339	353.638458	350.000000	0.200000	1.000000
16.272433	350.000000	422.903947	353.574340	350.000000	0.200000	1.000000
16.272933	350.000000	423.079879	353.484288	350.000000	0.200000	1.000000
16.273433	350.000000	423.256069	353.363536	350.000000	0.200000	1.000000
16.273933	350.000000	423.432096	353.205386	350.000000	0.200000	1.000000
16.274434	350.000000	423.607970	353.016939	350.000000	0.200000	1.000000
16.274934	350.000000	423.784067	352.825514	350.000000	0.200000	1.000000
16.275434	350.000000	423.960697	352.663376	350.000000	0.200000	1.000000
16.275934	350.000000	424.137748	352.545385	350.000000	0.200000	1.000000
16.276434	350.000000	424.314761	352.472994	350.000000	0.200000	1.000000
16.276934	350.000000	424.491713	352.441753	350.000000	0.200000	1.000000
16.277434	350.000000	424.668947	352.446954	350.000000	0.200000	1.000000
16.277934	350.000000	424.846386	352.481847	350.000000	0.200000	1.000000
16.278434	350.000000	425.023597	352.537351	350.000000	0.200000	1.000000
16.278934	350.000000	425.200587	352.614868	350.000000	0.200000	1.000000
16.279434	350.000000	425.377725	352.727483	350.000000	0.200000	1.000000
16.279934	350.000000	425.554956	352.872241	350.000000	0.200000	1.000000
16.280434	350.000000	425.731869	353.032719	350.000000	0.200000	1.000000
16.280934	350.000000	425.908490	353.195669	350.000000	0.200000	1.000000
16.281435	350.000000	426.085204	353.346969	350.000000	0.200000	1.000000
16.281935	350.000000	426.262333	353.481017	350.000000	0.200000	1.000000
16.282435	350.000000	426.439780	353.602315	350.000000	0.200000	1.000000
16.282935	350.000000	426.617094	353.711816	350.000000	0.200000	1.000000
16.283435	350.000000	426.794264	353.808328	350.000000	0.200000	1.000000
16.283935	350.000000	426.971644	353.889747	350.000000	0.200000	1.000000
16.284435	350.000000	427.149528	353.963742	350.000000	0.200000	1.000000
16.284935	350.000000	427.327791	354.040007	350.000000	0.200000	1.000000
16.285435	350.000000	427.505963	354.126188	350.000000	0.200000	1.000000
16.285935	350.000000	427.684012	354.228514	350.000000	0.200000	1.000000
16.286435	350.000000	427.862277	354.348899	350.000000	0.200000	1.000000
16.286935	350.000000	428.041037	354.494780	350.000000	0.200000	1.000000
16.287435	350.000000	428.220157	354.680932	350.000000	0.200000	1.000000
16.287935	350.000000	428.399156	354.904680	350.000000	0.200000	1.000000
16.288435	350.000000	428.577997	355.148656	350.000000	0.200000	1.000000
16.288936	350.000000	428.757011	355.406915	350.000000	0.200000	1.000000
16.289436	350.000000	428.936113	355.680542	350.000000	0.200000	1.000000
16.289936	350.000000	429.114866	355.955583	350.000000	0.200000	1.000000
16.290436	350.000000	429.293273	356.208595	350.000000	0.200000	1.000000
16.290936	350.000000	429.471703	356.426507	350.000000	0.200000	1.000000
16.291436	350.000000	429.650464	356.615284	350.000000	0.200000	1.000000
16.291936	350.000000	429.829811	356.798585	350.000000	0.200000	1.000000
16.292436	350.000000	430.009586	356.994102	350.000000	0.200000	1.000000
16.292936	350.000000	430.189286	357.186424	350.000000	0.200000	1.000000
16.293436	350.000000	430.368494	357.349792	350.000000	0.200000	1.000000
16.293936	350.000000	430.546867	357.461835	350.000000	0.200000	1.000000
16.294436	350.000000	430.724493	357.514129	350.000000	0.200000	1.000000
16.294945	350.000000	430.901816	357.509781	350.000000	0.200000	1.000000
16.295445	350.000000	431.079215	357.363798	350.000000	0.200000	1.000000
16.295945	350.000000	431.256643	357.172966	350.000000	0.200000	1.000000
16.296445	350.000000	431.434059	356.944644	350.000000	0.200000	1.000000
16.296945	350.000000	431.611793	356.707094	350.000000	0.200000	1.000000
16.297445	350.000000	431.789391	356.470821	350.000000	0.200000	1.000000
16.297945	350.000000	431.966476	356.220912	350.000000	0.200000	1.000000
16.298445	350.000000	432.143463	355.956338	350.000000	0.200000	1.000000
16.298946	350.000000	432.320339	355.684909	350.000000	0.200000	1.000000
16.299446	350.000000	432.497096	355.411343	350.000000	0.200000	1.000000
16.299946	350.000000	432.674088	355.138423	350.000000	0.200000	1.000000
16.300446	350.000000	432.851612	354.877730	350.000000	0.200000	1.000000
16.300946	350.000000	433.029544	354.642141	350.000000	0.200000	1.000000
16.301446	350.000000	433.207051	354.431419	350.000000	0.200000	1.000000
16.301946	350.000000	433.383803	354.247288	350.000000	0.200000	1.000000
16.302446	350.000000	433.560261	354.102571	350.000000	0.200000	1.000000
16.302946	350.000000	433.736451	353.996294	350.000000	0.200000	1.000000
16.303446	350.000000	433.912399	353.917608	350.000000	0.200000	1.000000
16.303946	350.000000	434.088493	353.854169	350.000000	0.200000	1.000000
16.304446	350.000000	434.265057	353.801581	350.000000	0.200000	1.000000
16.304946	350.000000	434.441990	353.765394	350.000000	0.200000	1.000000
16.305446	350.000000	434.618842	353.650233	350.000000	0.200000	1.000000
16.305946	350.000000	434.795600	353.542123	350.000000	0.200000	1.000000
16.306447	350.000000	434.972254	353.440780	350.000000	0.200000	1.000000
16.306947	350.000000	435.148434	353.344978	350.000000	0.200000	1.000000
16.307447	350.000000	435.324200	353.242295	350.000000	0.200000	1.000000
16.307947	350.000000	435.499972	353.122173	350.000000	0.200000	1.000000
16.308447	350.000000	435.676098	352.997743	350.000000	0.200000	1.000000
16.308947	350.000000	435.852868	352.884330	350.000000	0.200000	1.000000
16.309450	350.000000	436.030150	352.793116	350.000000	0.200000	1.000000
16.309950	350.000000	436.207466	352.698660	350.000000	0.200000	1.000000
16.310450	350.000000	436.384777	352.654445	350.000000	0.200000	1.000000
16.310950	350.000000	436.562051	352.671752	350.000000	0.200000	1.000000
16.311450	350.000000	436.738898	352.726835	350.000000	0.200000	1.000000
16.311950	350.000000	436.915361	352.786913	350.000000	0.200000	1.000000
16.312450	350.000000	437.091843	352.844124	350.000000	0.200000	1.000000
16.312951	350.000000	437.268320	352.888691	350.000000	0.200000	1.000000
16.313451	350.000000	437.444772	352.912515	350.000000	0.200000	1.000000
16.313951	350.000000	437.621543	352.926824	350.000000	0.200000	1.000000
16.314451	350.000000	437.798556	352.952257	350.000000	0.200000	1.000000
16.314951	350.000000	437.975743	353.004088	350.000000	0.200000	1.000000
16.315451	350.000000	438.153405	353.091554	350.000000	0.200000	1.000000
16.315951	350.000000	438.331427	353.220564	350.000000	0.200000	1.000000
16.316451	350.000000	438.509344	353.381009	350.000000	0.200000	1.000000
16.316951	350.000000	438.687131	353.549451	350.000000	0.200000	1.000000
16.317451	350.000000	438.865131	353.715155	350.000000	0.200000	1.000000
16.317951	350.000000	439.043627	353.884562	350.000000	0.200000	1.000000
16.318451	350.000000	439.222490	354.072306	350.000000	0.200000	1.000000
16.318951	350.000000	439.401239	354.287232	350.000000	0.200000	1.000000
16.319451	350.000000	439.579841	354.534381	350.000000	0.200000	1.000000
16.319951	350.000000	439.758629	354.780014	350.000000	0.200000	1.000000
16.320452	350.000000	439.937517	355.057116	350.000000	0.200000	1.000000
16.320952	350.000000	440.116071	355.349186	350.000000	0.200000	1.000000
16.321452	350.000000	440.294294	355.629570	350.000000	0.200000	1.000000
16.321952	350.000000	440.472555	355.882096	350.000000	0.200000	1.000000
16.322452	350.000000	440.650801	356.103672	350.000000	0.200000	1.000000
16.322952	350.000000	440.828624	356.274642	350.000000	0.200000	1.000000
16.323452	350.000000	441.006054	356.378922	350.000000	0.200000	1.000000
16.323952	350.000000	441.183118	356.414219	350.000000	0.200000	1.000000
16.324452	350.000000	441.359485	356.367383	350.000000	0.200000	1.000000
16.324952	350.000000	441.535247	356.227560	350.000000	0.200000	1.000000
16.325452	350.000000	441.710855	356.010636	350.000000	0.200000	1.000000
16.325952	350.000000	441.886687	355.740559	350.000000	0.200000	1.000000
16.326452	350.000000	442.063057	355.434914	350.000000	0.200000	1.000000
16.326952	350.000000	442.240219	355.117903	350.000000	0.200000	1.000000
16.327453	350.000000	442.418013	354.816171	350.000000	0.200000	1.000000
16.327953	350.000000	442.595934	354.548617	350.000000	0.200000	1.000000
16.328453	350.000000	442.773918	354.331331	350.000000	0.200000	1.000000
16.328953	350.000000	442.951912	354.163674	350.000000	0.200000	1.000000
16.329453	350.000000	443.129509	354.030906	350.000000	0.200000	1.000000
16.329953	350.000000	443.306736	353.931323	350.000000	0.200000	1.000000
16.330453	350.000000	443.483984	353.875506	350.000000	0.200000	1.000000
16.330953	350.000000	443.661215	353.855247	350.000000	0.200000	1.000000
16.331453	350.000000	443.838038	353.852434	350.000000	0.200000	1.000000
16.331953	350.000000	444.014494	353.862996	350.000000	0.200000	1.000000
16.332453	350.000000	444.190983	353.892813	350.000000	0.200000	1.000000
16.332953	350.000000	444.367479	353.933019	350.000000	0.200000	1.000000
16.333453	350.000000	444.543596	353.965359	350.000000	0.200000	1.000000
16.333953	350.000000	444.719379	353.972752	350.000000	0.200000	1.000000
16.334453	350.000000	444.895235	353.938082	350.000000	0.200000	1.000000
16.334954	350.000000	445.071500	353.856536	350.000000	0.200000	1.000000
16.335454	350.000000	445.248453	353.741369	350.000000	0.200000	1.000000
16.335954	350.000000	445.426314	353.620530	350.000000	0.200000	1.000000
16.336454	350.000000	445.604896	353.526460	350.000000	0.200000	1.000000
16.336954	350.000000	445.783665	353.482896	350.000000	0.200000	1.000000
16.337454	350.000000	445.962176	353.496532	350.000000	0.200000	1.000000
16.337954	350.000000	446.140057	353.551212	350.000000	0.200000	1.000000
16.338454	350.000000	446.317368	353.634941	350.000000	0.200000	1.000000
16.338954	350.000000	446.494532	353.743692	350.000000	0.200000	1.000000
16.339454	350.000000	446.671903	353.873379	350.000000	0.200000	1.000000
16.339954	350.000000	446.849775	354.028294	350.000000	0.200000	1.000000
16.340454	350.000000	447.028025	354.217963	350.000000	0.200000	1.000000
16.340954	350.000000	447.206183	354.435144	350.000000	0.200000	1.000000
16.341454	350.000000	447.384217	354.661749	350.000000	0.200000	1.000000
16.341955	350.000000	447.562466	354.888615	350.000000	0.200000	1.000000
16.342455	350.000000	447.740848	355.114240	350.000000	0.200000	1.000000
16.342955	350.000000	447.918929	355.317400	350.000000	0.200000	1.000000
16.343457	350.000000	448.096716	355.482981	350.000000	0.200000	1.000000
16.343957	350.000000	448.274576	355.578106	350.000000	0.200000	1.000000
16.344457	350.000000	448.452457	355.618535	350.000000	0.200000	1.000000
16.344957	350.000000	448.629951	355.601208	350.000000	0.200000	1.000000
16.345457	350.000000	448.807086	355.533847	350.000000	0.200000	1.000000
16.345958	350.000000	448.984250	355.444320	350.000000	0.200000	1.000000
16.346458	350.000000	449.161771	355.368699	350.000000	0.200000	1.000000
16.346958	350.000000	449.339553	355.322560	350.000000	0.200000	1.000000
16.347458	350.000000	449.517151	355.296462	350.000000	0.200000	1.000000
16.347958	350.000000	449.694559	355.266691	350.000000	0.200000	1.000000
16.348458	350.000000	449.872133	355.222641	350.000000	0.200000	1.000000
16.348958	350.000000	450.049810	355.161773	350.000000	0.200000	1.000000
16.349458	350.000000	450.227172	355.078945	350.000000	0.200000	1.000000
16.349958	350.000000	450.404236	354.982629	350.000000	0.200000	1.000000
16.350458	350.000000	450.581383	354.889539	350.000000	0.200000	1.000000
16.350958	350.000000	450.758568	354.800016	350.000000	0.200000	1.000000
16.351458	350.000000	450.935391	354.703880	350.000000	0.200000	1.000000
16.351958	350.000000	451.111885	354.602159	350.000000	0.200000	1.000000
16.352458	350.000000	451.288444	354.505061	350.000000	0.200000	1.000000
16.352958	350.000000	451.465396	354.411950	350.000000	0.200000	1.000000
16.353459	350.000000	451.643012	354.345183	350.000000	0.200000	1.000000
16.353959	350.000000	451.821146	354.301109	350.000000	0.200000	1.000000
16.354459	350.000000	451.999306	354.297560	350.000000	0.200000	1.000000
16.354959	350.000000	452.177442	354.320822	350.000000	0.200000	1.000000
16.355459	350.000000	452.355874	354.368204	350.000000	0.200000	1.000000
16.355959	350.000000	452.534866	354.450618	350.000000	0.200000	1.000000
16.356459	350.000000	452.714271	354.585574	350.000000	0.200000	1.000000
16.356959	350.000000	452.893594	354.774335	350.000000	0.200000	1.000000
16.357459	350.000000	453.072786	355.002745	350.000000	0.200000	1.000000
16.357959	350.000000	453.251807	355.254111	350.000000	0.200000	1.000000
16.358459	350.000000	453.430266	355.513755	350.000000	0.200000	1.000000
16.358959	350.000000	453.608204	355.767410	350.000000	0.200000	1.000000
16.359459	350.000000	453.786025	355.999980	350.000000	0.200000	1.000000
16.359959	350.000000	453.963706	356.197724	350.000000	0.200000	1.000000
16.360460	350.000000	454.140871	356.346656	350.000000	0.200000	1.000000
16.360960	350.000000	454.317572	356.433665	350.000000	0.200000	1.000000
16.361464	350.000000	454.494221	356.448337	350.000000	0.200000	1.000000
16.361964	350.000000	454.671166	356.344268	350.000000	0.200000	1.000000
16.362464	350.000000	454.848329	356.178185	350.000000	0.200000	1.000000
16.362964	350.000000	455.025283	355.953605	350.000000	0.200000	1.000000
16.363464	350.000000	455.202033	355.687762	350.000000	0.200000	1.000000
16.363964	350.000000	455.378949	355.402190	350.000000	0.200000	1.000000
16.364464	350.000000	455.556337	355.114851	350.000000	0.200000	1.000000
16.364964	350.000000	455.734088	354.838613	350.000000	0.200000	1.000000
16.365465	350.000000	455.911739	354.581135	350.000000	0.200000	1.000000
16.365965	350.000000	456.089269	354.357917	350.000000	0.200000	1.000000
16.366465	350.000000	456.266660	354.183368	350.000000	0.200000	1.000000
16.366965	350.000000	456.443539	354.046351	350.000000	0.200000	1.000000
16.367465	350.000000	456.620324	353.946339	350.000000	0.200000	1.000000
16.367965	350.000000	456.797728	353.903915	350.000000	0.200000	1.000000
16.368465	350.000000	456.975616	353.919974	350.000000	0.200000	1.000000
16.368965	350.000000	457.153505	353.978845	350.000000	0.200000	1.000000
16.369465	350.000000	457.330991	354.066484	350.000000	0.200000	1.000000
16.369965	350.000000	457.508104	354.168918	350.000000	0.200000	1.000000
